,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
cnn_feat_7_min,1034.0,0.04783979430794716,0.015038659796118736,0.012950646691024303,0.035378046333789825,0.04753546789288521,0.06150008551776409,0.07869730144739151,-0.045994214713573456,-1.0806474685668945
cnn_feat_7_max,1034.0,0.04783979430794716,0.015038659796118736,0.012950646691024303,0.035378046333789825,0.04753546789288521,0.06150008551776409,0.07869730144739151,-0.045994214713573456,-1.0806474685668945
cnn_feat_8_mean,1034.0,0.023159369826316833,0.014228889718651772,0.0,0.012259584618732333,0.020146063528954983,0.033855097368359566,0.0603506863117218,0.45073074102401733,-0.7118657231330872
cnn_feat_8_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_8_min,1034.0,0.023159369826316833,0.014228889718651772,0.0,0.012259584618732333,0.020146063528954983,0.033855097368359566,0.0603506863117218,0.45073074102401733,-0.7118657231330872
cnn_feat_8_max,1034.0,0.023159369826316833,0.014228889718651772,0.0,0.012259584618732333,0.020146063528954983,0.033855097368359566,0.0603506863117218,0.45073074102401733,-0.7118657231330872
cnn_feat_9_mean,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_9_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_9_min,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_9_max,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_10_mean,1034.0,0.003286553081125021,0.004470477811992168,0.0,0.00011914695096493233,0.0007284815073944628,0.00602646020706743,0.019221879541873932,1.3191057443618774,0.5711060166358948
cnn_feat_10_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_10_min,1034.0,0.003286553081125021,0.004470477811992168,0.0,0.00011914695096493233,0.0007284815073944628,0.00602646020706743,0.019221879541873932,1.3191057443618774,0.5711060166358948
cnn_feat_10_max,1034.0,0.003286553081125021,0.004470477811992168,0.0,0.00011914695096493233,0.0007284815073944628,0.00602646020706743,0.019221879541873932,1.3191057443618774,0.5711060166358948
cnn_feat_11_mean,1034.0,0.019373103976249695,0.0065725939348340034,0.003715546103194356,0.014747492503374815,0.01832599565386772,0.023393755313009024,0.0370827242732048,0.5365894436836243,-0.1687292605638504
cnn_feat_11_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_11_min,1034.0,0.019373103976249695,0.0065725939348340034,0.003715546103194356,0.014747492503374815,0.01832599565386772,0.023393755313009024,0.0370827242732048,0.5365894436836243,-0.1687292605638504
cnn_feat_11_max,1034.0,0.019373103976249695,0.0065725939348340034,0.003715546103194356,0.014747492503374815,0.01832599565386772,0.023393755313009024,0.0370827242732048,0.5365894436836243,-0.1687292605638504
cnn_feat_12_mean,1034.0,1.947992359419004e-06,1.4385524991666898e-05,0.0,0.0,0.0,0.0,0.0002686931984499097,11.759224891662598,174.58592224121094
cnn_feat_12_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_12_min,1034.0,1.947992359419004e-06,1.4385524991666898e-05,0.0,0.0,0.0,0.0,0.0002686931984499097,11.759224891662598,174.58592224121094
cnn_feat_12_max,1034.0,1.947992359419004e-06,1.4385524991666898e-05,0.0,0.0,0.0,0.0,0.0002686931984499097,11.759224891662598,174.58592224121094
cnn_feat_13_mean,1034.0,0.023571951314806938,0.015651986002922058,0.0010195710929110646,0.010678177699446678,0.022526191547513008,0.034907289780676365,0.07527010142803192,0.31342244148254395,-0.7748576998710632
cnn_feat_13_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_13_min,1034.0,0.023571951314806938,0.015651986002922058,0.0010195710929110646,0.010678177699446678,0.022526191547513008,0.034907289780676365,0.07527010142803192,0.31342244148254395,-0.7748576998710632
cnn_feat_13_max,1034.0,0.023571951314806938,0.015651986002922058,0.0010195710929110646,0.010678177699446678,0.022526191547513008,0.034907289780676365,0.07527010142803192,0.31342244148254395,-0.7748576998710632
cnn_feat_14_mean,1034.0,0.08945803344249725,0.027687370777130127,0.031204819679260254,0.06586086936295033,0.08734842389822006,0.11273559741675854,0.14671330153942108,0.1327734887599945,-1.037142276763916
cnn_feat_14_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_14_min,1034.0,0.08945803344249725,0.027687370777130127,0.031204819679260254,0.06586086936295033,0.08734842389822006,0.11273559741675854,0.14671330153942108,0.1327734887599945,-1.037142276763916
cnn_feat_14_max,1034.0,0.08945803344249725,0.027687370777130127,0.031204819679260254,0.06586086936295033,0.08734842389822006,0.11273559741675854,0.14671330153942108,0.1327734887599945,-1.037142276763916
cnn_feat_15_mean,1034.0,0.0012796480441465974,0.0022070123814046383,0.0,0.0004995013441657647,0.0006282600807026029,0.0007894676673458889,0.01690225675702095,3.5639007091522217,12.77163314819336
cnn_feat_15_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_15_min,1034.0,0.0012796480441465974,0.0022070123814046383,0.0,0.0004995013441657647,0.0006282600807026029,0.0007894676673458889,0.01690225675702095,3.5639007091522217,12.77163314819336
